source_city,destination_city,fare_usd,distance_km,driver_gender,ride_type,customer_name
San Francisco,Los Angeles,90.87,40.0,Female,individual,Shannon Ryan
Austin,San Francisco,112.61,5.48,Male,shared,Yvonne Patterson
Los Angeles,Denver,70.49,38.12,Male,shared,James Rivas
Los Angeles,Denver,51.55,58.53,Female,individual,Rachel Soto
New York,Houston,57.42,24.15,Female,shared,Danielle Lucas
Houston,Los Angeles,64.66,34.68,Female,shared,Olivia Russell
Seattle,Denver,66.73,41.82,Male,individual,Amber Cruz
San Francisco,Atlanta,62.82,58.88,Male,shared,Gregory Smith
Los Angeles,Chicago,30.61,27.05,Female,individual,Alison Miller
Los Angeles,San Francisco,119.5,29.22,Male,shared,Jessica Lane
Seattle,Phoenix,64.56,11.96,Male,shared,Angela Drake
Miami,Chicago,100.07,20.66,Female,shared,April Carter
Atlanta,New York,56.86,2.53,Female,individual,Shannon Hernandez
Houston,Austin,117.14,36.74,Male,shared,Michelle Stevens
Chicago,Austin,108.7,18.57,Male,shared,Olivia Williams
Boston,Austin,107.32,10.52,Female,shared,Garrett Thomas
Boston,Seattle,33.16,41.97,Male,shared,Nicole Lewis
New York,Chicago,23.46,56.93,Female,individual,Douglas Fuller
Seattle,Atlanta,12.94,35.18,Female,individual,Jordan Harper
Denver,New York,31.73,42.47,Female,shared,Michelle Hall
Seattle,Austin,66.28,43.81,Female,shared,Megan Hernandez
San Francisco,New York,12.7,16.68,Male,individual,Jeremiah Fisher
Los Angeles,Seattle,49.66,54.95,Male,individual,Ryan Barrera
Denver,Atlanta,63.68,41.5,Male,individual,Daniel Martinez
Miami,Austin,32.06,38.33,Female,individual,Douglas Howard
Phoenix,Los Angeles,108.24,30.96,Male,shared,Jeffrey Leonard
Houston,Austin,112.05,12.45,Male,individual,Jasmine Hahn
Denver,Boston,69.92,38.39,Female,shared,Erik Williams
Los Angeles,San Francisco,104.77,35.25,Male,shared,Susan Melendez
Chicago,Phoenix,75.63,11.32,Female,individual,Robin Baker
Boston,Houston,92.54,38.21,Male,individual,Raymond Brooks III
Atlanta,Houston,60.58,54.08,Male,shared,David Mitchell
Miami,Denver,20.45,8.0,Male,shared,Felicia Matthews
Boston,Miami,22.37,35.93,Male,shared,Jill Stevens
Chicago,Seattle,107.21,47.08,Female,individual,Roger Johnson
Los Angeles,Denver,118.19,5.64,Male,individual,Cynthia Price
Miami,New York,114.25,3.25,Male,shared,John Johnson
Seattle,Houston,118.04,16.94,Female,shared,Alison Delacruz
Chicago,Boston,18.63,52.28,Female,shared,Henry Parker
Boston,Austin,5.11,22.11,Female,shared,Curtis Davis
San Francisco,Chicago,89.57,7.36,Female,individual,John Clark
Atlanta,Seattle,76.24,44.61,Male,shared,Amy Chapman
Houston,Denver,73.45,58.16,Female,shared,Maria Williams
Atlanta,Chicago,32.02,18.27,Female,individual,Nancy Hogan
Seattle,Atlanta,19.82,54.62,Female,individual,Howard Hunter
Miami,Houston,28.46,24.48,Male,shared,Dylan Baker
Austin,Miami,6.56,45.62,Female,shared,William Mcbride
Phoenix,Austin,7.08,23.72,Male,individual,Jenny Sanchez
Seattle,Houston,102.13,12.54,Female,individual,Suzanne Hancock
Boston,San Francisco,11.76,51.16,Female,shared,Jason Riggs
Chicago,Seattle,27.59,12.89,Male,individual,Suzanne Lambert
Boston,San Francisco,96.35,21.29,Female,shared,Tyler Green
Los Angeles,Houston,118.7,34.07,Male,individual,Zachary Doyle
Atlanta,Denver,9.97,25.3,Female,individual,Noah Briggs
Seattle,Chicago,83.56,34.64,Male,shared,Nicole Ward
Phoenix,Los Angeles,8.63,20.65,Female,individual,Blake Norris
Chicago,Phoenix,109.84,34.38,Female,shared,Latoya Fitzgerald
Atlanta,Chicago,77.08,14.83,Male,individual,Wendy Miller
Austin,Denver,55.67,2.57,Female,shared,Stephen Shaw
Chicago,Miami,110.1,20.6,Female,shared,Jo Hickman
Los Angeles,Boston,74.7,9.52,Male,shared,Billy Cross
Miami,Houston,80.94,35.63,Male,individual,Jeffery Davis
Miami,Houston,42.31,31.32,Male,shared,Maria Dixon
Boston,Denver,7.73,27.68,Male,shared,Diana Murray
San Francisco,New York,47.35,33.55,Female,individual,Jennifer Curtis
Miami,Seattle,28.6,4.63,Female,individual,Janet Mcclure
Miami,Chicago,97.43,16.12,Male,individual,Alexis Watson
Phoenix,Houston,18.52,17.15,Female,shared,Jared Spence
Phoenix,Chicago,68.66,15.32,Female,shared,Alice May
Denver,New York,5.27,58.13,Female,individual,Nathan Miles
Phoenix,Houston,17.55,51.17,Male,shared,April White
Houston,Los Angeles,63.23,7.11,Female,individual,Kathleen Odonnell
San Francisco,Seattle,42.59,15.69,Female,shared,Emily Massey
Seattle,Phoenix,54.61,17.02,Male,shared,Lisa Henderson
Houston,Atlanta,67.34,4.61,Male,shared,Andrea Brown
Houston,San Francisco,18.93,9.59,Female,shared,Shawn Patel
Denver,Austin,17.6,6.68,Female,shared,Eric Parker
San Francisco,Los Angeles,91.27,3.23,Female,individual,Cindy Garza
San Francisco,Houston,52.3,5.51,Male,individual,Jesse Yang
Austin,Atlanta,39.34,6.19,Male,shared,Dean Evans
Chicago,Phoenix,23.94,13.21,Male,shared,Carl Lopez
Austin,Denver,71.67,23.51,Female,individual,Diane Smith
Houston,Denver,109.15,12.02,Male,individual,Shelly Jackson
Miami,Los Angeles,16.44,15.21,Female,individual,Rachel Castillo
San Francisco,Phoenix,97.22,2.33,Female,individual,Hunter Miller
Houston,Atlanta,78.96,19.51,Male,shared,Melanie Fischer
Seattle,Atlanta,47.23,37.27,Female,shared,Eric Camacho
Miami,Houston,12.9,33.06,Female,shared,Eric Harris DVM
Seattle,Denver,61.56,6.06,Female,shared,Angela Craig
Denver,Los Angeles,114.65,8.22,Male,individual,Henry Brooks
Atlanta,Chicago,110.38,54.88,Female,shared,Tony Barnes
Seattle,Phoenix,43.66,33.56,Female,individual,Robert Bailey
San Francisco,Atlanta,53.78,15.56,Female,shared,Taylor Parsons
San Francisco,Chicago,60.65,8.56,Female,shared,Christopher Wilson
Los Angeles,Miami,60.15,38.94,Male,shared,Erin Mcdowell
Houston,San Francisco,7.59,10.14,Male,individual,Amy Ray
San Francisco,Austin,41.15,7.28,Male,individual,Stephen Leon
San Francisco,New York,40.92,20.8,Female,shared,Christopher Bolton
Boston,Chicago,38.47,57.57,Female,shared,Erin Aguirre
Phoenix,Seattle,31.12,13.9,Male,individual,Valerie Rodriguez
Chicago,Boston,6.8,7.82,Male,shared,Peter Thompson
Los Angeles,Austin,39.77,19.14,Male,individual,Terri Davis
Boston,Denver,78.85,30.63,Male,individual,Joseph Blevins
Seattle,Houston,109.46,9.15,Male,individual,Steven Cannon
Denver,New York,113.38,8.49,Male,individual,Wendy Horne
Atlanta,Denver,50.94,56.17,Female,individual,David Cruz
Phoenix,San Francisco,45.43,40.64,Female,individual,Michael Hendrix
Chicago,Phoenix,29.34,1.91,Female,individual,Thomas Garcia
Los Angeles,Atlanta,76.59,27.65,Female,individual,Jacqueline Ford
Boston,Phoenix,69.94,30.86,Male,individual,Vanessa Boone
Chicago,Phoenix,75.83,17.68,Female,shared,Nancy Garcia
Houston,Seattle,78.02,8.56,Male,shared,Ernest Kennedy
San Francisco,Denver,98.67,58.41,Female,shared,Brandon Miller
San Francisco,Seattle,112.17,43.77,Male,shared,Anita Wright
Boston,Miami,14.86,18.97,Male,shared,Martin Cox
Austin,Chicago,54.61,24.96,Female,individual,Tiffany Flores
Houston,Los Angeles,109.79,25.39,Female,shared,Anthony Parker
Denver,Chicago,17.88,59.76,Female,shared,Jeremy Miller
Chicago,Phoenix,47.56,33.16,Female,shared,Stephanie Jensen
Boston,Atlanta,11.9,12.64,Male,individual,Jennifer Austin
Houston,Seattle,112.61,31.43,Male,shared,Randy Flores
Austin,Los Angeles,19.98,24.79,Male,individual,Ryan Reynolds
Seattle,Miami,66.84,58.83,Female,shared,Elizabeth Travis
Denver,Chicago,98.43,28.24,Female,individual,Richard Harmon
New York,Miami,82.06,22.06,Female,shared,Kevin Thomas
Chicago,Denver,65.79,38.3,Female,shared,Shannon Harper
New York,San Francisco,89.33,49.69,Female,shared,Anthony Parker
Los Angeles,Phoenix,112.78,27.05,Male,individual,Luke Gross
Austin,Phoenix,115.04,17.91,Female,individual,Jason Garcia
Chicago,Phoenix,66.94,5.49,Male,shared,Janet Davidson
Phoenix,Denver,87.44,39.03,Female,individual,Anna Brown
Denver,Los Angeles,72.63,26.85,Female,individual,Sara Park
Phoenix,San Francisco,58.22,14.87,Male,shared,Brandi Beck
Houston,Miami,100.4,54.31,Male,individual,Patrick Sullivan
Austin,Denver,42.62,17.81,Male,individual,Roger Buckley
Los Angeles,Houston,93.26,38.34,Female,individual,Bradley Cochran
Atlanta,Denver,78.23,2.76,Female,shared,Mark Jackson
Denver,Phoenix,78.82,50.11,Female,individual,Sara Carroll
Boston,New York,118.97,5.2,Male,shared,Charles Rice
Los Angeles,Chicago,22.41,11.15,Female,shared,Kathleen Marsh
Chicago,Houston,26.1,37.96,Female,individual,Nichole Smith
Denver,San Francisco,34.71,22.64,Female,shared,Brenda Marsh
Seattle,Chicago,62.28,18.03,Female,individual,Taylor Schultz
Seattle,San Francisco,111.16,24.81,Male,individual,Peter Arnold MD
Boston,Denver,40.4,30.81,Male,shared,Brooke Johnson
New York,San Francisco,19.63,17.24,Male,individual,Mary Durham
Los Angeles,Atlanta,51.67,28.0,Female,individual,Gerald Snyder
San Francisco,New York,114.71,52.69,Male,individual,Robert Hawkins
Miami,Denver,53.23,37.75,Female,shared,Brianna Bailey
Denver,San Francisco,48.0,4.24,Male,shared,Cody Love
Chicago,Atlanta,44.38,43.52,Male,shared,Michael Hunt
New York,Seattle,89.23,25.93,Female,shared,Maria Mccarthy
Austin,Atlanta,49.65,38.07,Female,individual,Mark Black
Los Angeles,Houston,45.39,13.83,Female,individual,James Roberts
Chicago,Phoenix,109.13,2.61,Male,shared,Rick Decker
New York,Miami,70.52,30.01,Male,individual,Jason Howard
New York,Austin,21.54,56.79,Male,individual,John Hayes
Chicago,Denver,41.23,36.54,Female,shared,Melissa Lawson
Atlanta,Austin,8.16,31.86,Female,shared,Mitchell Johnson
Chicago,Los Angeles,83.06,13.5,Male,shared,Madison Stanton
New York,Denver,100.08,54.22,Male,shared,Erin Myers
Houston,New York,112.15,27.99,Male,shared,Christina Davis
Miami,Denver,34.19,55.94,Female,shared,Mark Gomez
Phoenix,Austin,60.96,18.29,Female,shared,Connie Hansen
Chicago,Denver,93.98,59.08,Female,individual,Tammy Ramos
Boston,Miami,92.74,31.44,Male,shared,Hannah Terry
Chicago,Boston,8.8,21.65,Male,shared,Lisa Gallegos
Miami,Boston,46.87,57.94,Male,shared,James Haley
Denver,Phoenix,43.57,16.92,Male,individual,Carl Pennington
Houston,Boston,77.36,16.57,Female,individual,Allison Davis
Austin,New York,37.06,7.47,Male,individual,Nicholas Lee
Chicago,Austin,88.26,22.62,Female,shared,Thomas Olson
Denver,Atlanta,33.48,39.86,Female,shared,Mary West
San Francisco,Chicago,107.11,18.57,Female,shared,Nicole Gilbert
Phoenix,Austin,75.46,44.91,Male,individual,Alan Murphy
Denver,Houston,48.71,3.98,Female,individual,Monica Vincent
Los Angeles,Phoenix,14.49,45.15,Female,shared,Rebecca Hubbard
Denver,Phoenix,104.69,10.85,Female,individual,Kristin Sampson
New York,Seattle,6.22,19.96,Male,shared,Elizabeth Lawrence
Denver,San Francisco,117.74,17.18,Female,individual,Debbie Lamb
Austin,New York,38.82,45.84,Female,shared,Tina Hall
Chicago,Atlanta,73.21,54.77,Female,individual,Justin Chapman
Phoenix,Boston,25.23,11.98,Female,individual,Tina Ortiz
Atlanta,Chicago,92.46,5.54,Female,individual,Anthony Elliott
Chicago,San Francisco,44.98,42.97,Female,shared,Beth Cross
Atlanta,Chicago,51.62,18.18,Male,shared,Robert Scott MD
San Francisco,Atlanta,21.33,21.54,Female,shared,Robin Rice
Miami,Denver,42.99,51.8,Female,shared,Sandra Rivera
Denver,Austin,48.05,29.59,Male,individual,Brittany Macdonald
Seattle,Miami,108.29,31.71,Male,individual,Matthew Bates
Austin,New York,62.46,34.02,Male,individual,Shelia Moore
New York,Miami,28.12,49.0,Male,individual,Michelle Santana
Miami,Boston,50.12,38.5,Female,shared,Ashley Robinson
Austin,Phoenix,65.08,23.57,Male,shared,Daniel Kim
Denver,Atlanta,47.46,20.82,Male,shared,Grace Nichols
New York,San Francisco,98.33,29.59,Female,shared,Tom Henderson
Atlanta,Boston,84.57,39.88,Male,individual,Margaret Shaw
Denver,New York,76.16,34.06,Male,shared,Jennifer Nguyen
Denver,Chicago,35.46,41.25,Male,individual,Karen Adams
Los Angeles,Denver,99.76,30.43,Male,shared,Gabriel Andrews
Houston,San Francisco,83.8,59.37,Female,individual,Bobby Howard
Los Angeles,San Francisco,62.36,25.58,Male,shared,Timothy Morris
Phoenix,Boston,113.09,44.13,Male,shared,Richard Rivera
Los Angeles,New York,83.09,11.26,Male,individual,Tammy Graves
Atlanta,Miami,17.05,54.69,Female,shared,Joshua Ellis III
Houston,Miami,7.93,48.17,Male,shared,Amy Fields
Los Angeles,New York,76.87,14.64,Male,individual,Janice Clay
San Francisco,Los Angeles,94.44,20.43,Male,shared,Jessica Morris
Denver,Seattle,74.26,9.03,Female,shared,Paul Wilson
San Francisco,Denver,25.64,53.84,Male,individual,Katherine Scott
Seattle,Boston,21.79,3.96,Male,individual,Louis Kelly
Atlanta,Phoenix,26.57,52.55,Female,individual,Randall Osborne
Seattle,Chicago,14.81,40.24,Female,shared,Stephen Carr
Austin,New York,67.86,11.24,Female,individual,Kyle Young
Chicago,Boston,27.92,26.09,Male,individual,Susan Williams
Denver,Seattle,102.04,38.84,Female,individual,Heather Gordon
Phoenix,Los Angeles,109.28,29.26,Male,shared,Russell Foster
Boston,San Francisco,80.71,27.75,Male,shared,Andrew Blake
Atlanta,Chicago,66.79,58.43,Female,individual,John Fowler
New York,Austin,112.79,26.53,Female,shared,Douglas Martinez
Austin,Denver,106.46,52.34,Female,individual,Joshua Mcgee
Atlanta,Phoenix,112.99,35.25,Female,individual,Matthew Jackson
Atlanta,Denver,51.69,44.7,Male,shared,Juan Bradley
Austin,Los Angeles,118.1,34.75,Female,shared,Dawn Pena
Los Angeles,Boston,56.79,1.27,Female,shared,Bradley Schultz
Houston,Los Angeles,116.99,18.51,Male,individual,Amanda Smith
San Francisco,Austin,27.72,30.35,Female,individual,Thomas Spencer
Phoenix,Los Angeles,22.01,9.56,Male,individual,Scott Harrell
San Francisco,Houston,17.39,43.28,Female,shared,David Norton
Miami,Chicago,81.84,52.56,Male,shared,Jennifer Burgess
Los Angeles,Denver,28.46,27.77,Male,shared,Gregory Green
Houston,San Francisco,72.96,22.56,Male,individual,Alan Sanchez
New York,Miami,89.59,14.87,Female,shared,James Gilbert
New York,Los Angeles,41.12,44.43,Female,shared,Scott Velazquez
Boston,Seattle,79.77,44.18,Female,shared,Jennifer Graves
Chicago,Denver,115.75,36.72,Male,individual,Anthony Cook II
Boston,Phoenix,92.37,16.41,Male,individual,Sarah Evans
Los Angeles,Boston,32.96,38.7,Male,individual,Ashley Vazquez
Los Angeles,Chicago,60.75,25.2,Male,shared,Samantha Bailey
New York,Austin,111.15,8.84,Female,individual,Mark Vega
Miami,New York,24.98,31.22,Female,individual,Holly Williams
Denver,Chicago,82.54,25.64,Male,shared,Dr. Tiffany Booker
Austin,San Francisco,47.45,18.31,Male,shared,Sarah Banks
Los Angeles,Seattle,33.61,25.68,Male,shared,Kristin Valencia
Boston,Miami,116.13,7.55,Male,individual,Jordan Baxter
Denver,Los Angeles,102.6,5.82,Male,individual,Ann Moore
New York,Seattle,36.36,14.36,Male,individual,David Dunlap
Houston,Boston,48.99,5.62,Female,individual,John Hunt
Denver,New York,53.02,45.42,Female,shared,James Griffin
Chicago,San Francisco,17.42,47.58,Female,shared,Sandra Guerra
Houston,Phoenix,49.61,46.41,Male,individual,Angela Harrington
Denver,San Francisco,103.22,17.1,Female,shared,Laura Garcia
Atlanta,Boston,12.5,45.6,Male,individual,Joy Brooks
Denver,Miami,111.45,38.34,Female,individual,Kenneth Watts
Phoenix,Los Angeles,61.51,16.25,Male,shared,Ricky Munoz
Houston,Seattle,44.62,52.74,Female,individual,Daniel Garcia
Seattle,New York,34.96,50.44,Female,shared,Lisa Thompson
Los Angeles,Boston,67.27,44.26,Female,shared,Olivia Holmes
Boston,Atlanta,105.4,8.42,Female,individual,Mary Alvarez
Seattle,Los Angeles,44.75,25.67,Male,individual,Jeffrey Gray
Chicago,Los Angeles,19.9,56.09,Male,individual,Steven Olson
Austin,Boston,52.0,44.14,Male,individual,Eric Salazar
Houston,Seattle,23.45,45.59,Male,shared,Michelle Fowler
Chicago,Boston,22.09,37.56,Female,individual,William Reynolds
Miami,Boston,107.81,51.72,Male,individual,Johnathan Rogers
Miami,Houston,82.18,37.44,Male,individual,Justin Sampson
Denver,Austin,33.43,22.36,Female,shared,Sandra Baker
San Francisco,Seattle,86.95,42.16,Female,shared,Stephanie Tucker
Denver,Austin,27.56,24.91,Female,shared,Melissa Evans
Chicago,Denver,98.42,57.94,Female,individual,Daniel Wheeler
Boston,Houston,44.39,45.69,Female,shared,Zachary Beck
Atlanta,Los Angeles,111.4,48.6,Female,individual,Travis Schneider
Miami,Houston,19.77,16.56,Female,shared,Scott Miranda
New York,Atlanta,70.98,28.24,Male,individual,Deborah Alvarado
Seattle,Houston,36.82,27.35,Male,individual,Mary Benson
Boston,Chicago,40.91,34.39,Male,individual,Mr. Tommy Mcdonald
San Francisco,Chicago,45.97,19.29,Male,individual,Jennifer Garcia
Denver,Austin,21.91,54.68,Female,individual,Matthew Simon
Los Angeles,New York,40.56,56.96,Female,shared,Brandon Ferguson PhD
Phoenix,Houston,84.55,38.56,Female,shared,Daniel Ortega
Boston,Seattle,33.92,28.25,Female,shared,Scott Herrera
New York,Denver,95.78,39.88,Female,individual,Hannah Smith
Seattle,Chicago,81.72,1.03,Male,individual,Nicole Floyd
Phoenix,Houston,45.67,49.2,Male,individual,Katelyn Harper
New York,Denver,24.5,48.2,Male,individual,Heidi Mason
Austin,Chicago,46.69,3.46,Male,shared,Jennifer Moore
Denver,New York,64.04,34.25,Male,shared,Kiara Stout
Atlanta,San Francisco,99.64,6.19,Male,shared,Autumn Lee
New York,San Francisco,72.29,22.0,Male,shared,Daniel Fitzgerald
Los Angeles,Denver,34.52,40.79,Female,shared,Margaret Wallace
Atlanta,Phoenix,11.3,21.5,Female,individual,John King
San Francisco,Boston,60.38,12.08,Male,individual,Yolanda Wallace
Atlanta,Denver,44.67,42.43,Female,individual,Dawn Werner
Austin,Miami,37.57,9.05,Female,shared,Katherine Pacheco
Boston,Phoenix,99.68,15.49,Female,individual,Danielle Carter
Seattle,Chicago,70.63,3.48,Female,shared,Michelle Armstrong
New York,Miami,20.86,6.26,Male,shared,Kelly Robinson DVM
Austin,New York,51.64,46.49,Female,individual,Randall Johnson
Atlanta,New York,28.15,38.69,Male,individual,Connor Summers
Chicago,Denver,83.53,44.62,Male,shared,Blake Bailey
Los Angeles,Houston,79.91,56.18,Male,individual,Mary Williams
Chicago,Miami,87.77,9.96,Male,shared,Paul Bentley
Chicago,Austin,82.11,53.19,Male,shared,Richard Nelson
Boston,Chicago,65.73,23.2,Male,shared,Joshua Haynes
Houston,New York,67.56,56.94,Male,shared,Joseph Edwards
Boston,Miami,69.07,53.35,Female,shared,Steven Moore
Houston,San Francisco,96.74,40.54,Female,individual,Holly Cochran
Atlanta,Seattle,32.57,22.1,Female,individual,Joshua Moody
Houston,Chicago,108.9,36.74,Male,individual,Jill Rhodes
Los Angeles,Denver,84.81,31.88,Male,individual,Craig Patterson
San Francisco,Los Angeles,97.83,40.15,Male,individual,Mrs. Megan Kelly DDS
Atlanta,San Francisco,11.62,5.15,Female,shared,John Gibson
Los Angeles,Seattle,6.15,3.62,Male,shared,Joshua Nelson
Atlanta,Houston,47.0,29.28,Female,shared,Daniel Owen
Atlanta,Seattle,32.09,57.1,Male,shared,Nicole Salazar
Austin,Denver,31.05,13.57,Male,individual,Colton Munoz
Austin,Seattle,99.3,56.93,Female,shared,Emily Vasquez
San Francisco,Los Angeles,71.3,24.08,Male,shared,Lucas Reynolds
Miami,Seattle,68.0,43.75,Male,shared,Tammy Edwards
Chicago,New York,83.21,7.6,Female,individual,Monica Gutierrez
Los Angeles,Phoenix,68.32,19.29,Male,shared,Stacey Sampson
Denver,Los Angeles,11.55,7.19,Female,shared,Victor Gonzalez
Boston,Houston,20.49,7.06,Female,individual,Valerie Contreras
Seattle,Atlanta,75.41,8.9,Female,shared,Suzanne Nunez
Atlanta,Chicago,8.0,59.11,Male,shared,Jackson Fuller
Phoenix,Los Angeles,17.17,4.08,Female,shared,Kristina Hernandez
Miami,Chicago,11.3,9.86,Female,shared,Kayla Mccann
Atlanta,Seattle,99.02,27.43,Female,shared,Travis Caldwell
